id,readme,Dependency management,Support,Testing,Reporting,Mobile CI,Community,Security,Chat,IDEs,Monitoring,Code review,Code quality,Publishing,Project management,API management,Open Source management,Mobile,Code search,GitHub Sponsors,Continuous integration,Deployment,Container CI,Localization,Utilities,Desktop tools,AI Assisted,Time tracking,Code Scanning Ready,Backup Utilities,Learning
DanielTamkin/HasLabel,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
christianvuerings/add-labels,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
geritol/match-tag-to-package-version,"          # TAG_PREFIX may also be defined under the \'env\' key.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
appleboy/gh-pages-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AnandChowdhary/release-scheduler,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ishworkh/docker-image-artifact-download,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
lra/setup-kubeval,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
actions-cool/pr-welcome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
actions-cool/ci-notice,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ludeeus/setup-homeassistant,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Logerfo/triage-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Logerfo/close-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
derekprior/add-autoresponse,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
undergroundwires/bump-everywhere,"    # Repository name with owner to bump & release. For example, undergroundwires/bump-everywhere
    # (Optional) Default: ${{ github.repository  }}
    # Name of the user who will do the bump commit
    # (Optional) Default: ${{ github.actor }}
    # Commit message that will be used in the bump commit
    # (Optional) Default: \xe2\xac\x86\xef\xb8\x8f bump everywhere to {{version}}
    # Personal access token (PAT) used to clone & push to the repository.
    # If you use default, it\'ll not trigger other actions, but your own PAT then it triggers new actions
    # (Optional) Default: ${{ github.token }}
    # The type of the GitHub release
    # Options: \'release\' | \'prerelease\' | \'draft\' | \'none\' (does not release)
    # (Optional) Default: \'release\'
    # Personal access token (PAT) used to release to GitHub.
    # Used only if release-type is not ""none""
    # If you use default, it\'ll not trigger other actions, but your own PAT then it triggers new actions
    # (Optional) Default: ${{ github.token }}
    # Git branch to push the changes such as version tags, CHANGELOG file, version changes...
    # Configuring this should not be needed for most use-cases.
    # Use this only if you DO NOT use a single main default branch (e.g. `master` or `main`).
    # (Optional) Default: Default ""git clone"" behavior. Checks out to default branch of remote.
    # Required:
    # Optional:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gitopia/gitopia-mirror-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sebastianpopp/discord-action,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c2corg/browserslist-update-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
MobSF/mobsfscan,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nearform/github-action-notify-release,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ZanderZhao/gitbook-action,"# for global
# for source
# for publish
# for gitbook
# for source2
# for publish2
# for publish3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ecampidoglio/auto-release-draft,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gitleaks/gitleaks-action,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
snow-actions/git-config-user,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mansona/npm-lockfile-version,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ihiroky/archive-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
brittonhayes/validate-yaml,"    # Important: This sets up your GITHUB_WORKSPACE environment variable",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technote-space/auto-card-labeler,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
patrickedqvist/wait-for-vercel-preview,"  # access preview url
# outputs the build to dist/index.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
flood-io/is-published-on-npm,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zkqiang/tencent-cos-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ethomson/issue-dashboard,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edgarrc/action-7z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
bloodf/github-deploy-action,"    # ...
        # more steps below where you run your deployment scripts inside the same action
          # add your deployment code here",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
skjnldsv/check-actor-permission,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
medyagh/setup-minikube,"      # now you can run kubectl to see the pods in the cluster
      # now you can run kubectl to see the pods in the cluster
      # now you can run kubectl to see the pods in the cluster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
s3krit/Matrix-Message,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerray/publish-docker-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
sand4rt/ftp-deployer,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oplik0/openPGP-action,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chhpt/wechat-work-messenger,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mateothegreat/action-release,"#
# Required to be able to call the REST API to create both the
# new tag and release.
#
#
# Required to be able to call the REST API to create both the
# new tag and release.
#",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AlexxNB/chalogen,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibakshay/greet-contributors-action,"       #default content is ""Thank you for taking your time and effort for your contribution, we truly value it. :tada:"" ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
primer/figma-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Simek/yarn-lock-changes,"    # Permission overwrite is required for Dependabot PRs, see ""Common issues"" below.
        # Please use `main` as version before the stable release will be published as `v1`.
          # Optional inputs, can be deleted safely if you are happy with default values.
    #####
    #####
    #####
    #####",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eun/http-server-action,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
johanholmerin/mutation-report-action,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oke-py/npm-audit-action,"# on:
#   schedule:
#     - cron: '0 10 * * *'",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad-m/report-link-action,"    # Run at 12:00 in working days",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korelstar/phplint-problem-matcher,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actions-cool/verify-files-modify,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
bodinsamuel/renovate-automatic-branch,"# With Github Action
# With Docker image
# To automate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cardinalby/google-api-fetch-token-action,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yinlinchen/amplify-preview-actions,"        # use GITHUB_HEAD_REF that is set to PR source branch",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matticusau/pr-helper,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Qard/heaviest-objects-in-the-universe,"  # Required to provide issue comments",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nashmaniac/create-issue-action,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AthleticNet/comment-test-coverage,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amancevice/setup-code-climate,"# ...",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azohra/shell-linter,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HighwayThree/jira-extract-issue-keys,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HighwayThree/jira-upload-deployment-info,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Geertvdc/setup-hub,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
skx/github-action-tester,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rickstaa/top-issues-action,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grassedge/git-pr-release-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hugo19941994/delete-draft-releases,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SvanBoxel/delete-merged-branch,"# Install dependencies
# Run the bot",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lucasvanmol/status-badges,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Legion2/swagger-ui-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
makaroni4/prcop,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jitterbit/await-check-suites,"    # The commit\'s repository name with owner.
    # For example, jitterbit/await-check-suites.
    # Default: ${{ github.repository }}
    # The commit\'s ref (can be a SHA, branch name, or a tag name).
    # Default: ${{ github.sha }}
    # GitHub token for GitHub API requests.
    # When `repository` is modified, set to a personal access token with access to `repository`.
    # Default: ${{ github.token }}
    # Wait for a check suite to be created if none exist.
    # This is important to protect against race conditions
    # if you know a check suite should exist on the `ref`\'s commit.
    # Default: true
    # Number of seconds to wait between checks.
    # Default: 15
    # Number of seconds to wait before timing out.
    # Fail step if any of the check suites complete with a conclusion other than \'success\'.
    # Default: true
    # Filter check suites for a particular app\'s slug (e.g., \'github-actions\').
    # Only take into account the first check suite ordered by the `created_at` timestamp.
    # If `appSlugFilter` is set, only the first check suite that matches the app\'s slug is taken into account.
    # This is important for scheduled workflows that only want to take into account pushed workflows.
    # Default: false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SmartsquareGmbH/delete-old-packages,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
snok/container-retention-policy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
andrewiggins/download-base-artifact,"      # Generate the artifact for this build
      # Download the base artifact using this action
      # Compare the two artifacts as you wish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mtanzi/action-automerge,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
jazibjafri/issue-volunteer,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
octodemo/pr-gatekeeper,"  # check will fail if there is no approval",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clowdhaus/terraform-min-max,"      # The project root directory (.) is used as the default",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
adriweb/xcode-notarize-please,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
hyperledger-tooling/github-contributors-action,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StephanThierry/ftp-delete-action,"#   ... INSTALL / RESTORE / BUILD ...  
#   ... THE REST OF YOUR DEPLOYMENT ...  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
m19c/action-lerna,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sudo-bot/action-scrutinizer,"        # Fetch 10 commits or Scrutinizer will throw (""Failed to retrieve commit parents. If you use a shallow git checkout, please checkout at least a depth of one.""), see: RepositoryIntrospector at scrutinizer-ci/ocular GitHub repository
        # 10 commits is an arbitrary value that is more than 1 commit
        # Fetch 10 commits or Scrutinizer will throw (""Failed to retrieve commit parents. If you use a shallow git checkout, please checkout at least a depth of one.""), see: RepositoryIntrospector at scrutinizer-ci/ocular GitHub repository
        # 10 commits is an arbitrary value that is more than 1 commit
    # Do not run this step on forked versions of the main repository (example: contributor forks)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cytopia/shell-command-retry-action,"            # Builing docker sometimes fails on GH Action runner due to network issues.
            # We ensure that forwarding is reenabled and the daemon is restarted
            # Before retrying the docker build command
  # Maintain dependencies for GitHub Actions",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MilesChou/composer-action,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pipeline-components/php-codesniffer,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ergebnis/composer-normalize-action,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tinovyatkin/action-php-codesniffer,"      # we may use whatever way to install phpcs, just specify the path on the next step
      # however, curl seems to be the fastest",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timkrase/phpunit-coverage-badge,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frankdejonge/use-github-token,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
andrewmcodes/standardrb-action,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duderman/rubocop-annotate-action,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
andrewmcodes-archive/rubocop-linter-action,"# .github/config/rubocop_linter_action.yml
# .github/config/rubocop_linter_action.yml
# Description: The name of the check that will be created.
# Valid Options: A reasonably sized string.
# Default: \'RuboCop Action\'
# Description: Versions required to run your RuboCop checks.
# Valid options: RuboCop and any RuboCop extension, by default the latest gem version will be used. You can explicitly state that
# (not required) or use a version number, like \'1.5.1\'.
# Default:
#   versions:
#     - rubocop: \'latest\'
# Description: RuboCop configuration file path relative to the workspace.
# Valid options: A valid file path inside of the workspace.
# Default: nil
# Note: This does not need to be filled out for RuboCop to still find your config.
# Resource: https://rubocop.readthedocs.io/en/stable/configuration/
# Run all cops enabled by configuration except this list.
# Valid options: list of valid cop(s) and/or departments.
# Default: nil
# Resource: https://rubocop.readthedocs.io/en/stable/cops/
# Minimum severity for exit with error code
# Valid options: \'refactor\', \'convention\', \'warning\', \'error\', or \'fatal\'.
# Default: \'warning\'
# Resource: https://rubocop.readthedocs.io/en/stable/configuration/#severity
# Whether or not to use --force-exclusion when building the rubocop command. Use this if you are only linting modified
# files and typically excluded files have been changed. For example, if you exclude db/schema.rb in your rubocop.yml
# but a change gets made, then with the check_scope config set to \'modified\' rubocop will lint db/schema.rb. If you set
# this to true, rubocop will ignore it.
# Valid options: true || false
# Default: false
# Instead of installing gems from rubygems, we can run `bundle install` on your project,
# you would need to do this if you are using something like \'rubocop-github\' or if you don\'t
# want to list out dependencies with the `versions` key.
# Valid options: true || false
# Default: false
# The scope of code that RuboCop should lint. Use this if you only want to lint changed files. If this is not set
# or not equal to \'modified\', RuboCop is run against the entire codebase. Note that this will not work on the master branch.
# Valid options: \'modified\'
# Default: nil
# The base branch against which changes will be compared, if check_scope config is set to \'modified\'.
# This setting is not used if check_scope != \'modified\'.
# Valid options: \'origin/another_branch\'
# Default: \'origin/master\'
# \xe2\x9d\x8c Bad, use at your own risk!
# \xe2\x9c\x85 Good",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skx/github-action-build,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
fjogeleit/yaml-update-action,"          # Strip git ref prefix from version
          # Strip ""v"" prefix from tag name
          # Use Docker `latest` tag convention",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
actions/go-dependency-submission,"# The API requires write permission on the repository to submit dependencies
# Environment variables to configure Go and Go modules. Customize as necessary
            # Required: Define the repo path to the go.mod file used by the
            # build target
            #
            # Optional: Define the path of a build target (a file with a
            # `main()` function) If not defined, this Action will collect all
            # dependencies used by all build targets for the module, which may
            # include Go dependencies used by tests and tooling.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
